Tiempo,Temperatura,Humedad,Presion
2023-01-01 00:43:00,34.75387697615895,61.149623229474024,1012.2049387422283
2023-01-01 00:44:00,22.451739091241734,64.33352502881992,1014.2002846464836
2023-01-01 00:45:00,22.809628491944068,54.18398011309193,1013.5007970404531
2023-01-01 00:46:00,18.73602319975037,54.35546159295654,1010.6241244708538
2023-01-01 00:47:00,28.88745177915955,44.007757225402806,1019.3647687445996
2023-01-01 00:48:00,16.930510762210243,50.330897511387604,1004.5193436658423
2023-01-01 00:49:00,23.936298598930158,41.458387391856455,1016.6509176556481
2023-01-01 00:50:00,20.522667194031623,42.80059467858105,1003.7125836420273
2023-01-01 00:51:00,26.93451248929631,41.064255976858085,1014.9129906836173
2023-01-01 00:52:00,22.445974312155634,48.439761090027126,1008.5654783685807
2023-01-01 00:53:00,19.09683907938794,60.490931879200105,1017.3915187886627
2023-01-01 00:54:00,24.859088858306727,81.7097477329018,1013.4322626200379
2023-01-01 00:55:00,27.141659352652088,51.89499637547913,1014.2385318923341
2023-01-01 00:56:00,25.33258611191584,36.5158691224388,1007.9086033721658
2023-01-01 00:57:00,26.512359488698905,62.64983329856256,1009.7271493250121
2023-01-01 00:58:00,21.82838953159518,46.99216123523973,1014.0360869670548
2023-01-01 00:59:00,23.186294170064308,43.39391406023008,1015.9178496345465
2023-01-01 01:00:00,21.637697761120243,52.098494779230556,1027.6454812088193
2023-01-01 01:01:00,23.202234192297293,37.59375400443773,1014.1142916155175
2023-01-01 01:02:00,20.93426858977773,52.224631640086066,1017.8801876268446
2023-01-01 01:03:00,16.368586988341615,49.11624476800845,1005.2153303374537
2023-01-01 01:04:00,25.887130711268764,50.98377906815475,1006.3505406933297
2023-01-01 01:05:00,22.991095318958692,53.81416254209171,1011.2225261269577
2023-01-01 01:06:00,16.84900826516978,50.674922572408065,1007.0128615218072
2023-01-01 01:07:00,27.313911277628872,50.16338084112893,1020.4319962673319
2023-01-01 01:08:00,20.46350817808379,52.843145189979445,1010.9489065360983
2023-01-01 01:09:00,25.259726978980694,54.15400626171127,1019.9109094419657
2023-01-01 01:10:00,28.645452810887683,39.68517539684743,1020.4339123704282
2023-01-01 01:11:00,25.644914553787054,35.70008741314552,1013.2138985994178
2023-01-01 01:12:00,30.697003422716502,49.38361947827785,1015.5089987690382
2023-01-01 01:13:00,18.825870898231738,35.67264510065892,1012.7195026332955
2023-01-01 01:14:00,27.011708205887746,50.87531470921671,1015.6921850017727
2023-01-01 01:15:00,21.575949545298435,59.3874687568231,1015.4167092589029
2023-01-01 01:16:00,20.64601425409059,56.07111671916046,1012.3817518705398
2023-01-01 01:17:00,22.105751676177924,39.51829593174527,1015.5248499073142
2023-01-01 01:18:00,23.442237339363135,41.39737548042481,1021.6184813783364
2023-01-01 01:19:00,25.280826711148727,53.28301295000755,1016.5650811485547
2023-01-01 01:20:00,19.174250796083218,45.9870219486649,1014.6289980682031
2023-01-01 01:21:00,29.504132434770938,46.833447049478934,1013.623847605216
2023-01-01 01:22:00,27.3283121986523,55.96906481247954,1007.9366343811571
2023-01-01 01:23:00,17.31878156861388,40.12713306542348,1007.8635156146227
2023-01-01 01:24:00,32.441260968978,45.98765290088818,1014.6167826574012
2023-01-01 01:25:00,34.479445880152916,41.999175239153985,1006.1530443797642
2023-01-01 01:26:00,30.893897855798254,39.568705019646444,1009.1683620051821
2023-01-01 01:27:00,24.100375820938247,41.42921811328836,1019.4075567018207
2023-01-01 01:28:00,19.646236892447288,56.77462169346412,1022.5711484853141
2023-01-01 01:29:00,30.272258634655685,50.51820389482422,1004.6702196160114
2023-01-01 01:30:00,22.9841152651341,41.20839371164925,1021.1332478115079
2023-01-01 01:31:00,31.112225351912137,47.68898392407004,1011.9428085457722
2023-01-01 01:32:00,26.0413748903843,33.61192692877822,1012.9249745648432
2023-01-01 01:33:00,29.883195182418564,42.666871924163345,1012.4329418467863
2023-01-01 01:34:00,26.78183198587201,71.49574534867287,1018.4027206351275
2023-01-01 01:35:00,28.53286584095974,49.0975615033425,1004.9616171047841
2023-01-01 01:36:00,25.052500103604103,57.31658927030392,1015.2808180567756
2023-01-01 01:37:00,33.92935246952918,49.34511624855517,1008.2756490130599
2023-01-01 01:38:00,25.6345604635181,53.48169235241809,1015.8539426469079
2023-01-01 01:39:00,27.009946817223508,56.63258089679174,1020.7139816914653
2023-01-01 01:40:00,34.41575348528127,38.95383402473529,1012.9979133679369
2023-01-01 01:41:00,18.26120469428777,49.69063742726041,1014.870775429854
2023-01-01 01:42:00,18.647575007571334,65.78865194416488,1015.0477588911884
2023-01-01 01:43:00,29.846983540790056,42.04499449946709,1009.0020325016476
2023-01-01 01:44:00,19.1343829744292,44.33560146267781,1020.5581967494215
2023-01-01 01:45:00,34.71810592824646,46.92308722632998,1021.532341236305
2023-01-01 01:46:00,22.931905096201262,52.690240731762465,1016.5089168605851
2023-01-01 01:47:00,21.262725942796212,55.24917863645883,1013.3664271600383
2023-01-01 01:48:00,34.614710132401925,62.67411654818657,1010.6905309232286
2023-01-01 01:49:00,32.40257395717212,54.9949823346866,1009.8675488842546
2023-01-01 01:50:00,34.33779480213285,49.37946874201666,1021.5541829127333
2023-01-01 01:51:00,29.530223291376927,62.59167129610814,1020.0720752136451
2023-01-01 01:52:00,20.693871574726487,57.04111022141582,1012.6816925560522
2023-01-01 01:53:00,34.55032476549517,35.04320483742984,1005.1003473516444
2023-01-01 01:54:00,23.659983145243096,75.26368240355998,998.8399406504551
2023-01-01 01:55:00,29.012281978981974,67.69921388196734,1007.5828666986786
2023-01-01 01:56:00,29.73625983886874,48.31785777232926,1012.3468980200244
2023-01-01 01:57:00,24.22494953454583,53.77910101738475,1020.003445172215
2023-01-01 01:58:00,28.0703968517304,63.243587499958394,1009.7417189547111
2023-01-01 01:59:00,29.611033357832632,48.27799207303117,1015.5240772817025
2023-01-01 02:00:00,26.88212765577815,57.30351790377019,1019.5159048082421
2023-01-01 02:01:00,19.502996047079026,61.04578473571476,1013.6426815842802
2023-01-01 02:02:00,26.49119087103028,39.851740922655594,1012.2877606560558
2023-01-01 02:03:00,31.63192948343515,43.97668146417138,1006.456182428807
2023-01-01 02:04:00,21.527160701343174,59.21408397810581,1006.9876234589779
2023-01-01 02:05:00,24.251827298361647,54.608144771488305,1015.0804981720792
2023-01-01 02:06:00,22.82423224139181,59.23796560313947,1011.9954623339954
2023-01-01 02:07:00,34.24631864239671,48.67431985346282,1013.6126565882665
2023-01-01 02:08:00,28.361473785062177,47.10994789045767,1012.7636114215188
2023-01-01 02:09:00,27.03730918120555,30.01360524416627,1016.3207202467933
2023-01-01 02:10:00,21.150419627773417,38.53999573492557,1009.0765629428528
2023-01-01 02:11:00,27.696245956459087,50.470660946584935,1011.3220967820841
2023-01-01 02:12:00,21.62833669671312,58.24557219564237,1022.4809111431657
2023-01-01 02:13:00,25.159152791371756,55.311783665356955,1009.0010693080711
2023-01-01 02:14:00,21.820769608105596,48.71758025972298,1011.5921228459995
2023-01-01 02:15:00,28.3821664747325,47.28228433509303,1010.0530664901072
2023-01-01 02:16:00,27.882954083074704,52.171796326382804,1015.2239068120363
2023-01-01 02:17:00,23.958506222110024,50.78211181092152,1018.1119616122104
2023-01-01 02:18:00,26.980033563308226,64.04545514939711,1010.5089419070695
2023-01-01 02:19:00,19.53469245634747,51.4644077047825,1010.8429282944766
2023-01-01 02:20:00,17.543712036471973,35.187540378027016,1011.6050919734848
2023-01-01 02:21:00,27.196958506322684,37.27441864967683,1015.6491689173748
2023-01-01 02:22:00,25.833367476862644,65.1875933696358,1009.303023487449
2023-01-01 02:23:00,28.17515718446053,38.2883953854992,1011.1202001701437
2023-01-01 02:24:00,36.91572387431971,57.64497453033533,1001.1390306424349
2023-01-01 02:25:00,29.722397434952068,47.31627264790619,1006.091274952525
2023-01-01 02:26:00,20.43588887277921,48.302417060975145,1012.4377812199035
2023-01-01 02:27:00,30.585081440479264,48.658672172315796,1017.4893208660156
2023-01-01 02:28:00,18.420462947442395,62.213849594591984,1014.4753789165093
2023-01-01 02:29:00,22.692076975926454,48.07158171456035,1007.5061577166636
2023-01-01 02:30:00,24.658791973376843,49.66680717154847,1005.9987189593603
2023-01-01 02:31:00,33.56671360824683,34.69196502600507,1013.8734004644908
2023-01-01 02:32:00,21.2762258897578,52.06690511708003,1004.7359817887358
2023-01-01 02:33:00,20.86780730670493,55.3104250697806,1018.3296340935844
2023-01-01 02:34:00,24.50773737787284,52.39145580653787,1013.3194809582509
2023-01-01 02:35:00,21.682608568189462,63.978962610867356,1004.9633992038297
2023-01-01 02:36:00,30.633179610532537,50.551713547802315,1008.1702307057907
2023-01-01 02:37:00,19.600342458182883,52.989774561190174,1009.3784434038444
2023-01-01 02:38:00,19.26265673794449,66.4850401026818,1009.1340374488829
2023-01-01 02:39:00,22.81089977627783,34.49985810641852,1005.5503349588926
2023-01-01 02:40:00,22.509837746538476,45.44174652200631,1008.6266873900557
2023-01-01 02:41:00,34.64766026908493,64.26158752019266,1009.5779922192978
2023-01-01 02:42:00,29.747104034628805,59.361291483110826,1009.4435712219478
2023-01-01 02:43:00,25.437756206925954,56.78380098840471,1018.6397831246669
2023-01-01 02:44:00,18.87282240584916,58.326507394644786,1013.524139014136
2023-01-01 02:45:00,29.221814882007735,53.27066209121022,1008.0337139128122
2023-01-01 02:46:00,19.998923263052177,66.31597427532272,1011.3268919702294
2023-01-01 02:47:00,17.27614451611194,53.77759169730718,1008.6022145134431
2023-01-01 02:48:00,30.94014896176151,52.398671058952786,1011.4999667049412
2023-01-01 02:49:00,26.58471305962425,51.58958674125643,1017.3775457657069
2023-01-01 02:50:00,29.604294118904093,51.928639555503864,1014.2613539030606
2023-01-01 02:51:00,26.593638264715107,38.42982719184132,1024.4280059076402
2023-01-01 02:52:00,29.284153059513457,57.70673054463343,1014.8796371288374
2023-01-01 02:53:00,21.744872033499266,48.69560266216673,1008.4320274501144
2023-01-01 02:54:00,19.828785791077678,68.21915097860406,1017.0487036540723
2023-01-01 02:55:00,28.407972591408136,49.243495294115775,1018.3996560857126
2023-01-01 02:56:00,20.982951679130792,54.209182841756565,1018.4708349572197
2023-01-01 02:57:00,21.552251111248996,52.466021862613346,1007.5287952348245
2023-01-01 02:58:00,22.722337482413284,43.74442964890747,1012.2618129274258
2023-01-01 02:59:00,25.087395795125282,59.92136828518506,1018.6590597841423
2023-01-01 03:00:00,23.23003044373258,69.05063640560017,1004.5763552056303
2023-01-01 03:01:00,18.125243532909906,49.852227803401554,1010.5029161948898
2023-01-01 03:02:00,21.78190798583555,46.995212144145775,1005.865311572865
2023-01-01 03:03:00,13.882984238877867,46.44971268944626,1008.337148850515
2023-01-01 03:04:00,28.126157255135936,31.076381066826585,1007.937714236281
2023-01-01 03:05:00,16.989711721966263,48.221868562969874,1019.2528491627172
2023-01-01 03:06:00,19.478083302857748,52.50998116008324,1011.8273098254563
2023-01-01 03:07:00,25.26082539630487,60.54757925180283,1008.6832220932911
2023-01-01 03:08:00,21.302185018043435,59.60047741149928,1007.8219713430775
2023-01-01 03:09:00,32.71507297703368,45.835009175633076,1013.7083358243576
2023-01-01 03:10:00,18.535715451382757,47.23177005226112,1012.9443218632966
2023-01-01 03:11:00,26.335254346745913,61.23905305614439,1019.7203718733672
2023-01-01 03:12:00,24.803585908862523,48.26536102927121,1015.5000834792866
2023-01-01 03:13:00,19.159532511294014,44.89970460244383,1005.8410111096748
2023-01-01 03:14:00,27.616383302658768,63.92518449434272,1009.8550964620437
2023-01-01 03:15:00,24.14226834388876,60.37585667050634,1018.3503625603549
2023-01-01 03:16:00,28.858952756068337,50.18791791774258,1009.8945865114931
2023-01-01 03:17:00,29.117520769818658,44.062225522213325,1021.6728608746186
2023-01-01 03:18:00,35.81617974640345,29.88119680755291,1007.5085528433763
2023-01-01 03:19:00,31.68263974718196,55.897036055747236,1015.8630667652039
2023-01-01 03:20:00,23.154090810287784,41.0363027744782,1008.6939222330068
2023-01-01 03:21:00,23.80310411212037,30.37267990859248,1010.4520243352682
2023-01-01 03:22:00,30.498297979435566,65.84820527349018,1018.4929082411558
2023-01-01 03:23:00,28.27631865361299,56.479677910098886,1012.3646641858074
2023-01-01 03:24:00,28.20065763048796,38.609918068830346,1017.0672612255705
2023-01-01 03:25:00,16.915219778445827,37.855986170407405,1015.366452974574
2023-01-01 03:26:00,24.87836937800532,58.70961782171619,1016.7693284178115
2023-01-01 03:27:00,21.309845453971555,41.220293834641296,1008.5590589445725
2023-01-01 03:28:00,26.39962299521619,62.96149867527883,1011.89212800898
2023-01-01 03:29:00,24.50924805178521,56.16459312626155,1015.1212630905044
2023-01-01 03:30:00,29.55089454046296,55.36596520566823,1008.7546356365317
2023-01-01 03:31:00,26.58609107595651,54.04695455614301,1021.1475002161617
2023-01-01 03:32:00,28.93163981054488,51.91450872023912,1009.1138597892243
2023-01-01 03:33:00,22.667904516320284,58.805111991771106,1011.499982115311
2023-01-01 03:34:00,20.277768720408748,45.45919637484395,1007.9672046760288
2023-01-01 03:35:00,22.949751533987257,50.85951973434385,1002.2834596738065
2023-01-01 03:36:00,24.914897930692796,57.51946587677196,1021.9845926128746
2023-01-01 03:37:00,26.895758677775408,55.62989718586128,1011.9783053154848
2023-01-01 03:38:00,36.296544753454256,38.050131947313396,1010.7604258079223
2023-01-01 03:39:00,24.788714241696788,44.99590332695736,1012.006424691646
2023-01-01 03:40:00,20.220274997536116,52.52803505419155,1020.0993198609822
2023-01-01 03:41:00,23.270091121503068,45.91985290960103,1008.1744669596779
2023-01-01 03:42:00,22.68202012676953,67.74658560973333,1016.3978393288254
2023-01-01 03:43:00,27.40740736886731,46.06846805245887,1010.8810587572526
2023-01-01 03:44:00,17.296014927776877,48.37781552423309,1010.0166457223085
2023-01-01 03:45:00,25.316309971001658,57.694301781773035,1015.835291062601
2023-01-01 03:46:00,25.782532689826876,53.30532743234916,1017.9412028687135
2023-01-01 03:47:00,26.16090518100138,48.54725542795231,1010.4304852486005
2023-01-01 03:48:00,22.013419655173188,42.43506471119252,1009.155754201626
2023-01-01 03:49:00,23.810391351319964,53.01514057396766,1007.1545212633898
2023-01-01 03:50:00,17.879695455087344,60.390964403783926,1018.5175188336419
2023-01-01 03:51:00,22.533400583189028,54.790952240982286,1010.1237200259694
2023-01-01 03:52:00,22.28569261991641,42.21816478543878,1003.7543463636227
2023-01-01 03:53:00,27.080250231307126,67.36774956976711,1020.0497606919807
2023-01-01 03:54:00,19.219087840890438,35.53422109964106,1006.1507024902353
2023-01-01 03:55:00,28.905990508549966,34.17314358197211,1016.8973026562953
2023-01-01 03:56:00,32.47242272245684,59.605572244572286,1013.9171432333376
2023-01-01 03:57:00,14.650074874932336,52.2584047860269,1014.4395771610764
2023-01-01 03:58:00,27.131293653890506,44.5050145369596,1010.0781236234434
2023-01-01 03:59:00,28.384540175151226,39.014292724446705,1014.8279573011232
2023-01-01 04:00:00,21.812814872238853,73.20799839280298,1004.6611005355788
2023-01-01 04:01:00,23.01364092835601,51.17090872155442,1015.9401887436991
2023-01-01 04:02:00,24.335597112065223,55.34201170845772,1020.7850502076608
2023-01-01 04:03:00,23.51104560299136,53.17885097238182,1017.4201359871316
2023-01-01 04:04:00,23.45493515476439,54.34807957731158,1002.9022995730664
2023-01-01 04:05:00,16.619980968350117,55.40094460524806,1008.0789549886358
2023-01-01 04:06:00,30.7616578239156,57.32424009754876,1012.061025390126
2023-01-01 04:07:00,30.398092960184105,46.24777599239327,1015.4346865246997
2023-01-01 04:08:00,20.933178703978985,47.08358013648156,1012.4667366316988
2023-01-01 04:09:00,17.66787836098743,32.58977191641098,1010.5339280644475
2023-01-01 04:10:00,27.60532438226379,42.19695593498461,1015.9765015384614
2023-01-01 04:11:00,22.121060150934667,52.711127964467146,1018.8207588311249
2023-01-01 04:12:00,25.7097658166039,60.45023375502691,1011.838529964067
2023-01-01 04:13:00,23.403357914274522,55.99039526376184,1016.6446493369262
2023-01-01 04:14:00,28.45769375535093,46.5930765612207,1000.1047462740527
2023-01-01 04:15:00,28.47374571828003,37.368270879148454,1008.3124530694564
2023-01-01 04:16:00,21.37201310768208,22.22640854572567,1011.3937053147099
2023-01-01 04:17:00,18.083180223024723,61.517339747807995,1010.5571688962269
2023-01-01 04:18:00,17.085308013324592,44.107710134898504,1014.6639910870223
2023-01-01 04:19:00,28.051896895536025,45.51534993795941,1018.0687527374913
2023-01-01 04:20:00,19.055703711079857,51.315739679080686,1015.5333451301419
2023-01-01 04:21:00,22.465918228506563,35.9443995260811,1009.8888726412247
2023-01-01 04:22:00,22.01842980774746,46.50217819888463,1005.3861595474791
2023-01-01 04:23:00,24.73716351865227,70.23471949769974,1015.7848206028945
2023-01-01 04:24:00,15.318600970767465,55.053869385773424,1003.80911630165
2023-01-01 04:25:00,25.943892983969143,53.592491565134566,1016.2651864170322
2023-01-01 04:26:00,27.61945511917103,34.175055220182415,1012.0577545893497
2023-01-01 04:27:00,25.442110435223306,72.4360189458264,1007.1208250603089
2023-01-01 04:28:00,23.44556914150764,35.77205091373657,1014.436286562334
2023-01-01 04:29:00,25.487000831343916,69.22324755444399,1012.985619486705
2023-01-01 04:30:00,26.99523172820065,28.849439848121925,1012.8170135354187
2023-01-01 04:31:00,11.137036217866749,64.05365438724421,1012.578883517363
2023-01-01 04:32:00,34.77956154125347,66.18054269000226,1015.0976205421307
2023-01-01 04:33:00,26.950466613439634,41.755908786721655,1017.6221701097926
2023-01-01 04:34:00,21.7379570880649,54.22580372272883,1015.4830759924192
2023-01-01 04:35:00,23.045233124061994,55.47480572104665,1018.0606659491116
2023-01-01 04:36:00,27.468708886745944,41.86205516768694,1012.779301405761
2023-01-01 04:37:00,24.419480304828166,35.508823892630694,1021.0922966211599
2023-01-01 04:38:00,14.846577661092528,36.82282656859235,1015.8555491106491
2023-01-01 04:39:00,35.3224643067966,55.41008219959808,1010.2815298515861
2023-01-01 04:40:00,24.447296713837638,49.14884397480594,1007.5305247163279
2023-01-01 04:41:00,30.100863558579,44.35698966697839,1014.0289840186704
2023-01-01 04:42:00,21.539750761078043,59.6676801116646,1006.467392385387
2023-01-01 04:43:00,32.68188527122899,55.080679093914775,1008.1331201622163
2023-01-01 04:44:00,26.4317184444614,42.445372736343664,1014.1954354018679
2023-01-01 04:45:00,28.044219172377254,37.98798480982611,1009.9605627685902
2023-01-01 04:46:00,19.773733169265228,55.23261738688077,1008.3334187988654
2023-01-01 04:47:00,31.055726448413505,44.624166314419384,1012.827624769558
2023-01-01 04:48:00,28.44909082267394,50.99204862531502,1013.363389495519
2023-01-01 04:49:00,31.50923114782499,65.76298972627717,1011.9708298739063
2023-01-01 04:50:00,21.859562201792105,55.023282400747796,1011.1122654047035
2023-01-01 04:51:00,22.59486440769606,41.37733000246763,1017.2732136435623
2023-01-01 04:52:00,36.51958348841971,51.60661189819773,1014.7121367564341
2023-01-01 04:53:00,19.699920886392263,40.473550471846124,1011.8828694390265
2023-01-01 04:54:00,24.320251496608396,66.08522155948724,1025.321609667577
2023-01-01 04:55:00,30.684456813013476,44.38421250396779,1013.969158684642
2023-01-01 04:56:00,25.488624838574278,52.07270746973619,1018.6600256683867
2023-01-01 04:57:00,27.91476839876647,53.07732574679432,1010.1950949843413
2023-01-01 04:58:00,23.002754853685623,51.592504683737026,1006.1852952639599
2023-01-01 04:59:00,26.850279439237593,30.414510448634612,1009.0412174217827
2023-01-01 05:00:00,18.467365741323416,35.53578936016672,1011.6599510830094
2023-01-01 05:01:00,33.29065339809094,45.47649724430909,1010.5169589513524
2023-01-01 05:02:00,24.409179774357153,53.19431833331531,1019.681930911614
2023-01-01 05:03:00,21.59910898001575,48.62220785714229,1012.3997943895195
2023-01-01 05:04:00,28.33191541015957,40.428525268489835,1015.3073443872057
2023-01-01 05:05:00,22.696401063057234,36.51575680878299,1012.7675942198356
2023-01-01 05:06:00,18.32870764298623,45.98442455500656,1010.8322283363342
2023-01-01 05:07:00,18.266412471012224,45.31523955320277,1013.1899800672676
2023-01-01 05:08:00,28.468865763450662,55.12836457592756,1021.5702573488536
2023-01-01 05:09:00,24.202132809268665,46.73681537841682,1009.160257041316
2023-01-01 05:10:00,24.331492201657802,56.027076564293296,1016.8349522527977
2023-01-01 05:11:00,30.388719029881315,44.05350230279595,1007.8699637418711
2023-01-01 05:12:00,19.365870956216284,47.440423307857316,1010.7018677886529
2023-01-01 05:13:00,21.346611235675876,46.51953620357381,1013.0179160297729
2023-01-01 05:14:00,23.075600954093623,42.176330330979106,1014.6318754486349
2023-01-01 05:15:00,25.47175794658537,56.2511865643373,1020.4156431398691
2023-01-01 05:16:00,24.789142743547107,41.864040029054934,1012.7495867926773
2023-01-01 05:17:00,23.56556403805046,44.78358490029381,1008.7819219673204
2023-01-01 05:18:00,24.691867989521764,49.26880354051803,1016.2502098652539
2023-01-01 05:19:00,24.46347361854413,37.0262034404326,1011.1791509554212
2023-01-01 05:20:00,21.401978057241035,46.75065041679501,1014.1934078546592
2023-01-01 05:21:00,20.935035057229612,42.88693640257212,1012.4188878023112
2023-01-01 05:22:00,26.372581788619698,46.11845807517751,1003.2827157435659
2023-01-01 05:23:00,20.54542458502236,49.40071997328909,1015.5414959279699
2023-01-01 05:24:00,19.21322370404573,42.000863768593355,1015.9168400341065
2023-01-01 05:25:00,23.438538744371535,47.799242201796446,1017.633023841543
2023-01-01 05:26:00,24.21166491918092,63.08668752352179,1022.0023138123012
2023-01-01 05:27:00,36.283617486491046,49.74201441745513,1007.0244811326826
2023-01-01 05:28:00,21.476498620718832,61.45262173019225,1015.5825372214088
2023-01-01 05:29:00,29.716303624847473,53.46494442006761,1015.0464749832048
2023-01-01 05:30:00,28.73594167102316,57.741606098188164,1010.9045900359608
2023-01-01 05:31:00,19.05527522398132,42.255410312291744,1014.9855311822489
2023-01-01 05:32:00,28.866264887013,51.049071650855126,1015.4982347755598
2023-01-01 05:33:00,19.08059679903341,51.33912922615476,1006.906580850114
2023-01-01 05:34:00,11.704138810016296,43.87374261125064,1014.2311138063822
2023-01-01 05:35:00,28.031597621796905,41.771716757057185,1008.410078469977
2023-01-01 05:36:00,16.220547082811404,35.097346120927014,1009.740717500347
2023-01-01 05:37:00,27.254672309029573,64.96139636951632,1004.1262759240567
2023-01-01 05:38:00,21.579945511313916,40.275971106475026,1010.6331953724876
2023-01-01 05:39:00,33.29775398094936,63.462210732223,1011.9821466426326
2023-01-01 05:40:00,30.342546996580047,45.325068263421464,1015.749284336482
2023-01-01 05:41:00,22.73307098074306,41.37506700275266,1013.0044996333555
2023-01-01 05:42:00,21.56081194485659,56.225191403049976,1005.2885592460016
2023-01-01 05:43:00,18.9296129845294,43.68808058253143,1017.3107402844213
2023-01-01 05:44:00,22.79538683853704,55.68458918924277,1012.4070668822495
2023-01-01 05:45:00,23.598222524077453,46.671882351477905,1015.4418529521483
2023-01-01 05:46:00,23.176532278041574,54.804244961177865,1017.8296805922985
2023-01-01 05:47:00,25.78351927636182,40.31813936092895,1020.1130237448451
2023-01-01 05:48:00,27.89260748864439,58.31351057984769,1022.8061349468251
2023-01-01 05:49:00,26.74827228496587,54.87972682663005,1012.6388062066417
2023-01-01 05:50:00,21.179280380467784,40.803493099373384,1014.5556222304683
2023-01-01 05:51:00,17.81104263099211,76.42935721014742,1007.6081945459161
2023-01-01 05:52:00,31.82265924051236,55.40123026400494,1018.3080008501763
2023-01-01 05:53:00,21.552754077250313,72.90467070530539,1007.0755627771412
2023-01-01 05:54:00,21.738532000324906,66.00267818748759,1003.9737415568479
2023-01-01 05:55:00,22.394053438494446,48.11165219782216,1017.151930026702
2023-01-01 05:56:00,15.784652249216757,45.87728245395457,1010.391517375261
2023-01-01 05:57:00,22.610129979797566,45.965408165791985,1016.8880364067112
2023-01-01 05:58:00,22.601720929960262,31.6997144957219,1015.0403732467308
2023-01-01 05:59:00,28.101791491717563,43.041648806504526,1004.8499867448814
2023-01-01 06:00:00,28.49228574553668,52.467660239799706,999.401603178387
2023-01-01 06:01:00,25.018854445431348,65.25957560884808,1007.5169912645364
2023-01-01 06:02:00,29.65924187057152,42.27228117021798,1013.0824574349043
2023-01-01 06:03:00,26.69982491900631,58.820565993630105,1006.8911183265261
2023-01-01 06:04:00,24.921589441987226,37.474066584966806,1009.7361927532564
2023-01-01 06:05:00,25.804640841491114,44.13679974788867,1005.7052963470134
2023-01-01 06:06:00,24.046732532093003,45.42359405710474,1013.8493897989846
2023-01-01 06:07:00,23.02575242983275,53.718110814974935,1013.4541296351816
